frame,cell_label,centroid_x,centroid_y,area,blob_type,included,classical_zero_crossings,classical_budding,modern_defect_ratio,modern_budding,classifiers_agree,crop_path
81,14,976.0,1218.4,4458.0,budding_pair,True,7,True,0.203,True,True,
82,1,164.3,106.0,475.0,multicell,False,0,False,1.762,False,,
82,2,1582.7,123.7,1889.0,budding_pair,True,8,True,0.575,True,True,budding/frame82_cell2.tif
82,3,1045.6,238.3,2228.0,single,True,0,False,0.052,False,True,non_budding/frame82_cell3.tif
82,4,987.9,481.7,3904.0,budding_pair,True,4,False,0.236,True,False,budding/frame82_cell4.tif
82,5,361.2,516.1,1614.0,single,True,0,False,0.212,False,True,non_budding/frame82_cell5.tif
82,6,1441.5,542.2,3417.0,budding_pair,True,5,True,0.183,True,True,budding/frame82_cell6.tif
82,7,226.1,595.5,743.0,multicell,False,0,False,0.625,False,,
82,8,1020.6,715.6,1877.0,single,True,0,False,0.068,False,True,non_budding/frame82_cell8.tif
82,9,1430.8,717.3,2210.0,single,True,0,False,0.122,False,True,non_budding/frame82_cell9.tif
82,10,1006.8,1010.1,1415.0,single,True,0,False,0.06,False,True,non_budding/frame82_cell10.tif
83,1,1007.0,132.5,1369.0,budding_pair,True,6,True,0.251,True,True,budding/frame83_cell1.tif
83,2,1483.2,569.7,894.0,single,True,0,False,0.047,False,True,non_budding/frame83_cell2.tif
83,3,496.2,657.9,2182.0,single,True,0,False,0.051,False,True,non_budding/frame83_cell3.tif
83,4,1287.9,745.8,2231.0,budding_pair,True,8,True,0.5,True,True,budding/frame83_cell4.tif
83,5,1226.4,1002.5,3507.0,budding_pair,True,5,True,0.161,True,True,budding/frame83_cell5.tif
83,6,243.7,1024.7,1730.0,budding_pair,True,9,True,0.432,True,True,budding/frame83_cell6.tif
83,7,1019.3,1088.7,4608.0,budding_pair,True,8,True,0.231,True,True,budding/frame83_cell7.tif
84,1,559.6,178.8,1662.0,budding_pair,True,7,True,0.465,True,True,budding/frame84_cell1.tif
84,2,513.6,260.0,1901.0,budding_pair,True,8,True,0.522,True,True,budding/frame84_cell2.tif
84,3,684.2,338.5,2213.0,budding_pair,True,8,True,0.522,True,True,budding/frame84_cell3.tif
84,4,495.0,356.2,842.0,single,True,0,False,0.05,False,True,non_budding/frame84_cell4.tif
84,5,1196.3,404.2,352.0,multicell,False,0,False,5.206,False,,
84,6,1656.8,536.3,2141.0,budding_pair,True,7,True,0.565,True,True,
84,7,284.6,619.6,822.0,single,True,0,False,0.045,False,True,non_budding/frame84_cell7.tif
84,8,326.9,633.2,1464.0,single,True,0,False,0.039,False,True,non_budding/frame84_cell8.tif
84,9,781.3,632.0,1369.0,single,True,0,False,0.039,False,True,non_budding/frame84_cell9.tif
84,10,638.4,683.8,1940.0,single,True,0,False,0.041,False,True,non_budding/frame84_cell10.tif
84,11,45.8,758.3,1839.0,single,True,0,False,1.202,False,True,
84,12,1432.4,830.0,1276.0,single,True,0,False,0.039,False,True,non_budding/frame84_cell12.tif
84,13,1074.3,998.1,1968.0,budding_pair,True,8,True,0.478,True,True,budding/frame84_cell13.tif
84,14,732.9,1112.3,1948.0,budding_pair,True,7,True,0.665,True,True,budding/frame84_cell14.tif
84,15,270.1,1175.2,1332.0,single,True,0,False,1.617,False,True,non_budding/frame84_cell15.tif
84,16,792.8,1237.0,1241.0,single,True,0,False,0.099,False,True,
85,1,1532.1,87.4,2532.0,budding_pair,True,9,True,0.573,True,True,budding/frame85_cell1.tif
85,2,1068.7,151.3,1131.0,single,True,0,False,0.049,False,True,non_budding/frame85_cell2.tif
85,3,1588.6,216.3,2281.0,single,True,0,False,0.049,False,True,non_budding/frame85_cell3.tif
85,4,81.9,279.6,672.0,multicell,False,0,False,1.656,False,,
85,5,894.9,331.1,1839.0,budding_pair,True,7,True,0.443,True,True,budding/frame85_cell5.tif
85,6,989.6,439.2,1004.0,single,True,0,False,0.042,False,True,non_budding/frame85_cell6.tif
85,7,561.2,462.5,2712.0,single,True,0,False,0.06,False,True,non_budding/frame85_cell7.tif
85,8,1133.6,550.7,1632.0,budding_pair,True,6,True,0.5,True,True,budding/frame85_cell8.tif
85,9,625.3,725.8,1181.0,single,True,0,False,0.042,False,True,non_budding/frame85_cell9.tif
85,10,736.8,769.1,2400.0,single,True,0,False,0.051,False,True,non_budding/frame85_cell10.tif
85,11,1424.5,820.6,1652.0,budding_pair,True,5,True,0.369,True,True,budding/frame85_cell11.tif
85,12,675.1,949.5,2356.0,budding_pair,True,8,True,0.486,True,True,budding/frame85_cell12.tif
85,13,1256.1,1212.2,1985.0,budding_pair,True,7,True,0.371,True,True,
86,1,877.6,124.6,1385.0,single,True,0,False,0.036,False,True,non_budding/frame86_cell1.tif
86,2,831.7,123.9,826.0,single,True,0,False,0.052,False,True,non_budding/frame86_cell2.tif
86,3,751.4,173.9,1152.0,single,True,0,False,0.05,False,True,non_budding/frame86_cell3.tif
86,4,475.3,408.6,1584.0,budding_pair,True,7,True,0.465,True,True,budding/frame86_cell4.tif
86,5,712.5,548.8,2257.0,single,True,0,False,0.067,False,True,non_budding/frame86_cell5.tif
86,6,1473.9,608.4,1321.0,single,True,0,False,0.062,False,True,non_budding/frame86_cell6.tif
86,7,1434.2,607.3,673.0,single,True,0,False,0.076,False,True,non_budding/frame86_cell7.tif
86,8,1349.7,616.9,374.0,single,True,0,False,0.613,False,True,non_budding/frame86_cell8.tif
86,9,1406.8,659.1,2501.0,single,True,0,False,0.039,False,True,non_budding/frame86_cell9.tif
86,10,1617.7,811.9,1873.0,budding_pair,True,8,True,0.273,True,True,budding/frame86_cell10.tif
86,11,984.4,903.1,2198.0,single,True,0,False,0.052,False,True,non_budding/frame86_cell11.tif
86,12,363.2,927.6,1160.0,single,True,0,False,0.047,False,True,non_budding/frame86_cell12.tif
86,13,1558.3,1098.7,2065.0,single,True,0,False,0.115,False,True,non_budding/frame86_cell13.tif
86,14,1132.1,1106.0,2038.0,single,True,0,False,0.061,False,True,non_budding/frame86_cell14.tif
86,15,150.4,1121.2,1903.0,single,True,0,False,0.289,False,True,non_budding/frame86_cell15.tif
87,1,451.8,432.3,1552.0,single,True,0,False,0.078,False,True,non_budding/frame87_cell1.tif
87,2,411.7,427.0,545.0,single,True,0,False,0.06,False,True,non_budding/frame87_cell2.tif
87,3,588.8,809.6,1648.0,single,True,0,False,0.157,False,True,non_budding/frame87_cell3.tif
87,4,1175.8,851.3,2347.0,single,True,0,False,0.044,False,True,non_budding/frame87_cell4.tif
87,5,634.0,1011.9,3786.0,single,True,0,False,0.041,False,True,non_budding/frame87_cell5.tif
88,1,436.8,143.2,2231.0,single,True,0,False,0.059,False,True,non_budding/frame88_cell1.tif
88,2,49.1,315.8,2176.0,single,True,0,False,0.143,False,True,
88,3,1168.5,398.6,895.0,single,True,0,False,0.049,False,True,non_budding/frame88_cell3.tif
88,4,1061.7,437.8,3581.0,budding_pair,True,5,True,0.13,False,False,non_budding/frame88_cell4.tif
88,5,487.8,821.0,2222.0,budding_pair,True,7,True,0.642,True,True,budding/frame88_cell5.tif
88,6,735.3,906.3,2292.0,single,True,0,False,0.051,False,True,non_budding/frame88_cell6.tif
88,7,393.8,956.3,2184.0,single,True,0,False,0.113,False,True,non_budding/frame88_cell7.tif
88,8,1516.3,1022.0,1649.0,single,True,0,False,0.19,False,True,non_budding/frame88_cell8.tif
88,9,744.8,1091.6,1631.0,budding_pair,True,8,True,0.268,True,True,budding/frame88_cell9.tif
88,10,1659.5,1191.2,2973.0,single,True,0,False,0.246,False,True,
89,1,164.6,117.7,2566.0,single,True,0,False,0.046,False,True,non_budding/frame89_cell1.tif
89,2,1126.6,120.9,1950.0,budding_pair,True,8,True,0.522,True,True,budding/frame89_cell2.tif
89,3,706.0,287.7,1905.0,budding_pair,True,7,True,0.554,True,True,budding/frame89_cell3.tif
89,4,1191.9,271.2,1825.0,single,True,0,False,0.037,False,True,non_budding/frame89_cell4.tif
89,5,1172.1,461.1,2861.0,single,True,0,False,0.145,False,True,non_budding/frame89_cell5.tif
89,6,368.5,485.4,1534.0,budding_pair,True,9,True,2.096,True,True,budding/frame89_cell6.tif
89,7,1075.2,480.5,1416.0,single,True,0,False,0.04,False,True,non_budding/frame89_cell7.tif
89,8,1378.4,506.8,2230.0,single,True,0,False,0.037,False,True,non_budding/frame89_cell8.tif
89,9,1012.0,537.1,1546.0,single,True,0,False,0.047,False,True,non_budding/frame89_cell9.tif
89,10,764.7,652.9,1928.0,budding_pair,True,5,True,0.453,True,True,budding/frame89_cell10.tif
89,11,728.1,693.8,1777.0,budding_pair,True,7,True,0.435,True,True,budding/frame89_cell11.tif
89,12,120.1,734.0,2079.0,ambiguous,False,0,False,1.303,False,,
89,13,1126.2,854.6,1593.0,single,True,0,False,0.25,False,True,non_budding/frame89_cell13.tif
89,14,1534.1,1070.9,2177.0,single,True,0,False,0.41,False,True,non_budding/frame89_cell14.tif
89,15,692.1,1100.6,3489.0,single,True,0,False,0.063,False,True,non_budding/frame89_cell15.tif
89,16,1599.2,1175.2,2171.0,single,True,0,False,0.227,False,True,non_budding/frame89_cell16.tif
89,17,673.6,1182.2,4869.0,budding_pair,True,6,True,0.258,True,True,budding/frame89_cell17.tif
90,1,495.3,92.3,2347.0,single,True,0,False,0.349,False,True,non_budding/frame90_cell1.tif
90,2,1373.1,133.7,2385.0,budding_pair,True,15,True,1.642,True,True,budding/frame90_cell2.tif
90,3,1469.4,246.4,4898.0,multicell,False,0,False,0.853,False,,
90,4,408.0,243.0,1551.0,budding_pair,True,7,True,0.42,True,True,budding/frame90_cell4.tif
90,5,863.9,306.8,2302.0,budding_pair,True,8,True,0.492,True,True,budding/frame90_cell5.tif
90,6,546.4,412.3,1817.0,budding_pair,True,16,True,2.637,True,True,budding/frame90_cell6.tif
90,7,645.6,821.5,1577.0,budding_pair,True,11,True,2.442,True,True,budding/frame90_cell7.tif
90,8,1262.6,1018.6,1418.0,budding_pair,True,5,True,0.235,True,True,budding/frame90_cell8.tif
91,1,1526.0,55.4,3050.0,single,True,0,False,0.032,False,True,
91,2,485.0,142.6,2084.0,budding_pair,True,20,True,2.778,True,True,budding/frame91_cell2.tif
91,3,1059.4,261.7,1044.0,single,True,0,False,0.045,False,True,non_budding/frame91_cell3.tif
91,4,1645.2,272.8,1813.0,single,True,0,False,0.946,False,True,
91,5,607.9,332.8,2162.0,budding_pair,True,7,True,0.494,True,True,budding/frame91_cell5.tif
91,6,851.1,338.0,1843.0,budding_pair,True,7,True,0.426,True,True,budding/frame91_cell6.tif
91,7,1419.4,337.4,1376.0,single,True,0,False,0.044,False,True,non_budding/frame91_cell7.tif
91,8,1463.6,336.8,1121.0,single,True,0,False,0.056,False,True,non_budding/frame91_cell8.tif
91,9,1593.3,384.0,2925.0,single,True,0,False,0.209,False,True,non_budding/frame91_cell9.tif
91,10,1388.8,364.2,794.0,single,True,0,False,0.099,False,True,non_budding/frame91_cell10.tif
91,11,978.5,374.1,2467.0,budding_pair,True,7,True,0.513,True,True,budding/frame91_cell11.tif
91,12,1443.7,370.3,711.0,single,True,0,False,0.074,False,True,non_budding/frame91_cell12.tif
91,13,1619.5,854.3,3846.0,budding_pair,True,15,True,1.519,True,True,budding/frame91_cell13.tif
91,14,45.4,877.4,2697.0,multicell,False,0,False,1.839,False,,
91,15,773.5,896.8,1729.0,budding_pair,True,8,True,0.507,True,True,budding/frame91_cell15.tif
91,16,1047.5,939.9,1994.0,budding_pair,True,7,True,0.497,True,True,budding/frame91_cell16.tif
91,17,799.1,1155.3,1592.0,budding_pair,True,8,True,0.384,True,True,budding/frame91_cell17.tif
92,1,1048.5,70.9,876.0,single,True,0,False,0.06,False,True,non_budding/frame92_cell1.tif
92,2,924.7,99.6,3038.0,single,True,0,False,0.043,False,True,non_budding/frame92_cell2.tif
92,3,1125.4,137.4,371.0,multicell,False,0,False,4.031,False,,
92,4,1059.5,114.5,1556.0,single,True,0,False,0.038,False,True,non_budding/frame92_cell4.tif
92,5,1140.1,139.2,2622.0,ambiguous,False,0,False,0.82,False,,
92,6,699.6,121.7,1145.0,single,True,0,False,0.052,False,True,non_budding/frame92_cell6.tif
92,7,887.9,168.1,1684.0,budding_pair,True,5,True,0.389,True,True,budding/frame92_cell7.tif
92,8,1195.9,285.3,3050.0,ambiguous,False,0,False,3.034,False,,
92,9,437.6,312.7,2447.0,budding_pair,True,7,True,0.756,True,True,budding/frame92_cell9.tif
92,10,1110.1,381.2,1686.0,budding_pair,True,11,True,1.697,True,True,budding/frame92_cell10.tif
92,11,848.5,467.8,1285.0,single,True,0,False,0.044,False,True,non_budding/frame92_cell11.tif
92,12,1516.8,480.8,2795.0,single,True,0,False,0.386,False,True,non_budding/frame92_cell12.tif
92,13,592.9,599.3,1363.0,single,True,0,False,0.039,False,True,non_budding/frame92_cell13.tif
92,14,1293.3,833.2,2203.0,budding_pair,True,7,True,0.691,True,True,budding/frame92_cell14.tif
92,15,1400.5,870.6,2157.0,budding_pair,True,8,True,0.44,True,True,budding/frame92_cell15.tif
92,16,543.4,862.3,1119.0,single,True,0,False,0.053,False,True,non_budding/frame92_cell16.tif
92,17,554.0,965.8,1086.0,single,True,0,False,0.042,False,True,non_budding/frame92_cell17.tif
92,18,382.7,1134.1,1879.0,single,True,0,False,0.036,False,True,non_budding/frame92_cell18.tif
92,19,320.3,1177.7,2669.0,multicell,False,0,False,0.46,False,,
93,1,963.1,101.3,2446.0,budding_pair,True,8,True,0.705,True,True,budding/frame93_cell1.tif
93,2,709.1,144.4,3338.0,budding_pair,True,5,True,0.144,False,False,non_budding/frame93_cell2.tif
93,3,1564.1,214.2,1907.0,budding_pair,True,14,True,0.733,True,True,budding/frame93_cell3.tif
93,4,1259.0,289.4,2569.0,budding_pair,True,5,True,0.195,True,True,budding/frame93_cell4.tif
93,5,583.3,298.7,4119.0,multicell,False,0,False,1.172,False,,
93,6,1041.6,486.3,1533.0,single,True,0,False,0.066,False,True,non_budding/frame93_cell6.tif
93,7,1133.8,557.8,2396.0,single,True,0,False,0.124,False,True,non_budding/frame93_cell7.tif
93,8,1034.8,711.6,4020.0,budding_pair,True,8,True,0.263,True,True,budding/frame93_cell8.tif
93,9,1245.4,719.4,2314.0,single,True,0,False,0.087,False,True,non_budding/frame93_cell9.tif
93,10,1326.7,754.6,2021.0,single,True,0,False,0.062,False,True,non_budding/frame93_cell10.tif
93,11,575.2,792.9,2752.0,single,True,0,False,0.054,False,True,non_budding/frame93_cell11.tif
93,12,1381.7,996.5,1115.0,single,True,0,False,0.282,False,True,non_budding/frame93_cell12.tif
93,13,742.8,1134.3,1611.0,single,True,0,False,0.133,False,True,non_budding/frame93_cell13.tif
93,14,540.6,1207.5,2176.0,single,True,0,False,0.077,False,True,
94,1,561.0,170.3,3110.0,single,True,0,False,0.437,False,True,non_budding/frame94_cell1.tif
94,2,749.9,251.0,2303.0,budding_pair,True,11,True,1.818,True,True,budding/frame94_cell2.tif
94,3,260.2,406.3,4984.0,multicell,False,0,False,0.253,False,,
94,4,520.6,471.1,4032.0,budding_pair,True,7,True,0.215,True,True,budding/frame94_cell4.tif
94,5,1414.6,640.4,2665.0,budding_pair,True,13,True,0.742,True,True,budding/frame94_cell5.tif
94,6,1656.4,828.4,550.0,single,True,0,False,0.198,False,True,
94,7,1366.6,970.1,3290.0,ambiguous,False,0,False,0.155,False,,
94,8,681.2,1097.7,2575.0,budding_pair,True,15,True,2.446,True,True,budding/frame94_cell8.tif
94,9,1575.7,1091.0,2063.0,budding_pair,True,11,True,0.55,True,True,budding/frame94_cell9.tif
95,1,558.5,107.7,4704.0,multicell,False,0,False,1.716,False,,
95,2,882.2,291.9,1570.0,single,True,0,False,0.211,False,True,non_budding/frame95_cell2.tif
95,3,1010.8,330.7,5146.0,multicell,False,0,False,0.359,False,,
95,4,1113.6,349.6,3617.0,budding_pair,True,6,True,0.308,True,True,budding/frame95_cell4.tif
95,5,432.4,336.2,1523.0,single,True,0,False,0.208,False,True,non_budding/frame95_cell5.tif
95,6,1194.3,372.5,1521.0,single,True,0,False,0.183,False,True,non_budding/frame95_cell6.tif
95,7,1253.6,456.5,1769.0,single,True,0,False,0.056,False,True,non_budding/frame95_cell7.tif
95,8,199.0,534.4,1796.0,single,True,0,False,0.176,False,True,non_budding/frame95_cell8.tif
95,9,1593.7,594.3,3548.0,budding_pair,True,11,True,0.317,True,True,budding/frame95_cell9.tif
95,10,961.8,720.5,2189.0,single,True,0,False,1.032,False,True,non_budding/frame95_cell10.tif
95,11,280.5,802.0,2613.0,budding_pair,True,8,True,0.214,True,True,budding/frame95_cell11.tif
95,12,572.1,854.8,4275.0,budding_pair,True,7,True,0.239,True,True,budding/frame95_cell12.tif
95,13,999.5,878.4,4350.0,multicell,False,0,False,1.683,False,,
95,14,1370.1,882.9,3161.0,budding_pair,True,5,True,0.302,True,True,budding/frame95_cell14.tif
95,15,331.6,1073.9,4786.0,multicell,False,0,False,0.505,False,,
95,16,382.3,1109.5,570.0,single,True,0,False,0.738,False,True,non_budding/frame95_cell16.tif
95,17,57.3,1175.8,598.0,multicell,False,0,False,1.756,False,,
95,18,1487.9,1207.9,1647.0,budding_pair,True,7,True,0.321,True,True,
96,1,573.1,50.9,1731.0,single,True,0,False,0.133,False,True,
96,2,328.8,107.7,3156.0,budding_pair,True,8,True,0.169,True,True,budding/frame96_cell2.tif
96,3,987.0,171.3,2445.0,single,True,0,False,0.069,False,True,non_budding/frame96_cell3.tif
96,4,415.1,179.4,2536.0,single,True,0,False,0.035,False,True,non_budding/frame96_cell4.tif
96,5,1411.7,193.6,2372.0,budding_pair,True,6,True,0.19,True,True,budding/frame96_cell5.tif
96,6,1554.7,249.7,2292.0,budding_pair,True,10,True,0.6,True,True,budding/frame96_cell6.tif
96,7,212.5,245.0,2567.0,single,True,0,False,0.25,False,True,non_budding/frame96_cell7.tif
96,8,375.5,307.2,3210.0,budding_pair,True,11,True,0.228,True,True,budding/frame96_cell8.tif
96,9,1318.8,355.8,3550.0,budding_pair,True,8,True,0.158,True,True,budding/frame96_cell9.tif
96,10,1273.2,508.4,1647.0,single,True,0,False,0.083,False,True,non_budding/frame96_cell10.tif
96,11,336.4,662.6,1924.0,single,True,0,False,0.072,False,True,non_budding/frame96_cell11.tif
96,12,1294.9,671.2,1656.0,single,True,0,False,0.058,False,True,non_budding/frame96_cell12.tif
96,13,233.1,728.9,2211.0,single,True,0,False,0.171,False,True,non_budding/frame96_cell13.tif
96,14,1305.2,796.6,2202.0,single,True,0,False,0.052,False,True,non_budding/frame96_cell14.tif
96,15,760.5,871.5,3658.0,budding_pair,True,3,False,0.142,False,True,non_budding/frame96_cell15.tif
96,16,458.7,956.4,2153.0,single,True,0,False,0.241,False,True,non_budding/frame96_cell16.tif
96,17,791.2,1028.6,5623.0,multicell,False,0,False,0.336,False,,
96,18,1123.9,1122.0,1453.0,single,True,0,False,0.396,False,True,non_budding/frame96_cell18.tif
96,19,1286.3,1157.3,2347.0,single,True,0,False,0.119,False,True,non_budding/frame96_cell19.tif
97,1,753.0,35.9,1606.0,single,True,0,False,0.164,False,True,
97,2,1546.7,89.4,2621.0,budding_pair,True,11,True,0.431,True,True,budding/frame97_cell2.tif
97,3,267.2,115.3,4338.0,multicell,False,0,False,0.168,False,,
97,4,1590.6,171.9,1616.0,single,True,0,False,0.757,False,True,non_budding/frame97_cell4.tif
97,5,1415.6,167.6,2231.0,single,True,0,False,0.08,False,True,non_budding/frame97_cell5.tif
97,6,875.2,183.2,3493.0,single,True,0,False,0.134,False,True,non_budding/frame97_cell6.tif
97,7,54.5,217.2,3042.0,ambiguous,False,0,False,0.397,False,,
97,8,1389.5,235.7,2122.0,budding_pair,True,12,True,0.494,True,True,budding/frame97_cell8.tif
97,9,1660.4,268.0,3160.0,budding_pair,True,6,True,0.197,True,True,
97,10,1592.6,384.7,3478.0,budding_pair,True,4,False,0.313,True,False,budding/frame97_cell10.tif
97,11,1457.0,404.9,3501.0,ambiguous,False,0,False,0.266,False,,
97,12,1216.3,566.8,2374.0,single,True,0,False,0.212,False,True,non_budding/frame97_cell12.tif
97,13,1516.3,608.8,6182.0,multicell,False,0,False,0.574,False,,
97,14,989.0,703.6,3494.0,budding_pair,True,5,True,0.2,True,True,budding/frame97_cell14.tif
97,15,1556.5,751.7,1662.0,single,True,0,False,0.071,False,True,non_budding/frame97_cell15.tif
97,16,366.5,798.2,2482.0,single,True,0,False,1.174,False,True,non_budding/frame97_cell16.tif
97,17,490.2,815.3,2431.0,single,True,0,False,1.476,False,True,non_budding/frame97_cell17.tif
97,18,737.1,840.8,3555.0,budding_pair,True,3,False,0.206,True,False,budding/frame97_cell18.tif
97,19,806.6,851.4,3705.0,budding_pair,True,6,True,0.187,True,True,budding/frame97_cell19.tif
97,20,1213.2,952.0,4032.0,budding_pair,True,8,True,0.154,True,True,budding/frame97_cell20.tif
97,21,566.1,1000.9,3161.0,budding_pair,True,11,True,0.238,True,True,budding/frame97_cell21.tif
97,22,1328.1,1074.5,1876.0,single,True,0,False,0.161,False,True,non_budding/frame97_cell22.tif
98,1,797.6,156.8,2681.0,budding_pair,True,26,True,2.734,True,True,budding/frame98_cell1.tif
98,2,327.9,225.4,2940.0,single,True,0,False,0.208,False,True,non_budding/frame98_cell2.tif
98,3,996.9,223.1,3802.0,budding_pair,True,10,True,0.164,True,True,budding/frame98_cell3.tif
98,4,881.6,401.5,2443.0,single,True,0,False,0.144,False,True,non_budding/frame98_cell4.tif
98,5,73.0,415.9,997.0,multicell,False,0,False,3.304,False,,
98,6,151.8,410.9,1502.0,single,True,0,False,0.224,False,True,non_budding/frame98_cell6.tif
98,7,569.8,535.9,2739.0,ambiguous,False,0,False,1.665,False,,
98,8,1182.0,537.1,2457.0,single,True,0,False,0.047,False,True,non_budding/frame98_cell8.tif
98,9,1400.7,548.4,3293.0,single,True,0,False,0.138,False,True,non_budding/frame98_cell9.tif
98,10,896.2,644.1,1727.0,single,True,0,False,0.054,False,True,non_budding/frame98_cell10.tif
98,11,607.6,663.0,2262.0,budding_pair,True,12,True,1.183,True,True,budding/frame98_cell11.tif
98,12,658.8,699.2,1501.0,single,True,0,False,0.048,False,True,non_budding/frame98_cell12.tif
98,13,629.1,740.3,2603.0,budding_pair,True,12,True,1.946,True,True,budding/frame98_cell13.tif
98,14,1253.0,749.1,2502.0,single,True,0,False,0.143,False,True,non_budding/frame98_cell14.tif
98,15,306.0,929.5,2094.0,single,True,0,False,0.043,False,True,non_budding/frame98_cell15.tif
98,16,612.6,1024.2,2218.0,single,True,0,False,1.091,False,True,non_budding/frame98_cell16.tif
98,17,1542.5,1172.3,2488.0,single,True,0,False,0.191,False,True,non_budding/frame98_cell17.tif
99,1,685.1,90.3,1982.0,budding_pair,True,11,True,0.34,True,True,budding/frame99_cell1.tif
99,2,843.2,268.2,653.0,single,True,0,False,1.558,False,True,non_budding/frame99_cell2.tif
99,3,854.8,304.7,1135.0,single,True,0,False,0.05,False,True,non_budding/frame99_cell3.tif
99,4,1239.0,329.1,1543.0,single,True,0,False,0.685,False,True,non_budding/frame99_cell4.tif
99,5,835.1,375.1,1283.0,budding_pair,True,7,True,0.377,True,True,budding/frame99_cell5.tif
99,6,555.7,482.3,2871.0,ambiguous,False,0,False,0.364,False,,
99,7,777.6,510.9,1802.0,single,True,0,False,0.033,False,True,non_budding/frame99_cell7.tif
99,8,151.9,564.2,3003.0,budding_pair,True,12,True,0.635,True,True,budding/frame99_cell8.tif
99,9,1596.1,629.4,3498.0,budding_pair,True,9,True,0.22,True,True,budding/frame99_cell9.tif
99,10,1263.9,825.0,2173.0,budding_pair,True,7,True,0.518,True,True,budding/frame99_cell10.tif
99,11,68.8,1139.9,2114.0,budding_pair,True,8,True,0.465,True,True,budding/frame99_cell11.tif
99,12,882.6,1189.6,1819.0,budding_pair,True,17,True,2.043,True,True,budding/frame99_cell12.tif
100,1,1553.5,151.5,1901.0,budding_pair,True,7,True,0.349,True,True,budding/frame100_cell1.tif
100,2,1505.4,241.4,3548.0,ambiguous,False,0,False,0.259,False,,
100,3,1313.1,240.6,1154.0,single,True,0,False,1.797,False,True,non_budding/frame100_cell3.tif
100,4,1657.8,296.5,3238.0,single,True,0,False,0.139,False,True,
100,5,509.6,289.2,619.0,single,True,0,False,0.121,False,True,non_budding/frame100_cell5.tif
100,6,1042.8,321.0,973.0,single,True,0,False,0.049,False,True,non_budding/frame100_cell6.tif
100,7,520.6,325.7,1248.0,single,True,0,False,0.075,False,True,non_budding/frame100_cell7.tif
100,8,419.6,549.1,2295.0,budding_pair,True,8,True,0.427,True,True,budding/frame100_cell8.tif
100,9,1425.9,600.9,1738.0,single,True,0,False,2.078,False,True,non_budding/frame100_cell9.tif
100,10,432.5,617.7,1998.0,multicell,False,0,False,0.435,False,,
100,11,1482.2,643.8,1249.0,single,True,0,False,0.121,False,True,non_budding/frame100_cell11.tif
100,12,309.1,664.9,2398.0,budding_pair,True,8,True,0.368,True,True,budding/frame100_cell12.tif
100,13,642.6,930.1,1475.0,budding_pair,True,11,True,2.169,True,True,budding/frame100_cell13.tif
100,14,300.2,992.6,2410.0,budding_pair,True,14,True,0.503,True,True,budding/frame100_cell14.tif
100,15,1137.8,1004.0,3846.0,single,True,0,False,0.07,False,True,non_budding/frame100_cell15.tif
100,16,286.5,1074.4,1830.0,single,True,0,False,0.241,False,True,non_budding/frame100_cell16.tif
100,17,1050.9,1176.1,2808.0,single,True,0,False,0.11,False,True,non_budding/frame100_cell17.tif
